225,2.457405749,123.3843671
225.5,2.464390983,123.66118
226,2.471405655,123.9374921
226.5,2.478451033,124.2133206
227,2.485528823,124.4886573
227.5,2.492640692,124.7634761
228,2.49978852,125.0378008
228.5,2.506974165,125.311662
229,2.514199375,125.5850272
229.5,2.521466052,125.8579056
230,2.528776189,126.1303019
230.5,2.536131907,126.4022368
231,2.543535015,126.6737256
231.5,2.55098742,126.9447795
232,2.558491018,127.2154014
232.5,2.566047811,127.4855859
233,2.573659527,127.7553712
233.5,2.581327771,128.0247761
234,2.58905401,128.293795
234.5,2.596839565,128.5624433
235,2.604685587,128.8307351
235.5,2.612593043,129.098672
236,2.620562702,129.3663058
236.5,2.628595183,129.6336251
237,2.636690798,129.9006381
237.5,2.644849502,130.1673704
238,2.65307105,130.4338462
238.5,2.661354969,130.7000812
239,2.669700656,130.9660691
239.5,2.678107176,131.2318231
240,2.686573215,131.4973731
240.5,2.695097336,131.7627651
241,2.703677941,132.0279837
241.5,2.712313403,132.2930179
242,2.721001689,132.5579237
242.5,2.729740679,132.8226969
243,2.73852813,133.0873654
243.5,2.747361717,133.3519099
244,2.756239078,133.6163664
244.5,2.765157894,133.8807235
245,2.774115922,134.1450103
245.5,2.783110752,134.409247
246,2.792140039,134.6734198
246.5,2.801201506,134.9375439
247,2.810292989,135.2016039
247.5,2.819412471,135.465644
248,2.828558102,135.729645
248.5,2.837728203,135.9936064
249,2.846921287,136.2575417
249.5,2.856136076,136.5214401
250,2.865371543,136.785322
250.5,2.874626716,137.0491756
251,2.883900715,137.3129881
251.5,2.893193697,137.5767765
252,2.902505231,137.8405518
252.5,2.911835289,138.1043119
253,2.92118416,138.3680356
253.5,2.930552585,138.6317107
254,2.939941492,138.8953566
254.5,2.949351613,139.1589851
255,2.958784053,139.422578
255.5,2.96824013,139.6861182
256,2.977721354,139.9495996
256.5,2.987229231,140.2130403
257,2.996765427,140.4764315
257.5,3.00633169,140.7397661
258,3.015929896,141.0030484
258.5,3.025561827,141.2662732
259,3.035229213,141.5294486
259.5,3.044933772,141.7925677
260,3.054677262,142.0555934
260.5,3.064461365,142.3185776
261,3.074287613,142.5815206
261.5,3.084157422,142.8444027
262,3.094071992,143.1072339
262.5,3.104032649,143.3700137
263,3.114040145,143.6327597
263.5,3.124095377,143.8954665
264,3.134199264,144.1581456
264.5,3.144352364,144.4208058
265,3.154555243,144.6834455
265.5,3.164808088,144.9460689
266,3.17511102,145.2086843
266.5,3.185463905,145.4713203
267,3.195866865,145.7339767
267.5,3.206319694,145.9966763
268,3.216822055,146.259417
268.5,3.227373524,146.5222188
269,3.23797363,146.7851
269.5,3.248621925,147.0480594
270,3.259317997,147.3111059
270.5,3.270061381,147.5742702
271,3.28085159,147.8375749
271.5,3.291688208,148.1010144
272,3.302570879,148.3646007
272.5,3.313499434,148.6283489
273,3.324473685,148.8922749
273.5,3.335493506,149.1564046
274,3.346558885,149.4207607
274.5,3.357669886,149.6853319
275,3.368826617,149.9501378
275.5,3.380029243,150.2151879
276,3.39127828,150.4805155
276.5,3.402574209,150.7461064
277,3.413918081,151.0119608
277.5,3.425310167,151.2780975
278,3.436751191,151.5445428
278.5,3.448241702,151.8112911
279,3.459781994,152.0783403
279.5,3.471372736,152.3456881
280,3.483014567,152.6133577
